L,B,D,Crane,POB,Power,LWI,MP,Fuel,ROV,DP,Deck_Area,Prof,MAU1,MAU2,CAPEX
160,25,11,800,150,25000,600,0,1,1,1,1497.4,22.208,0.82053,0.88471,324.13
180,25,11,800,150,25000,600,0,1,1,1,1811.8,21.812,0.80808,0.89648,335.18
120,30,11,800,150,25000,600,0,1,1,1,1220.5,22.524,0.8304,0.81983,315.3
140,30,11,800,150,25000,600,0,1,1,1,1592.4,22.049,0.81557,0.85848,328.55
160,30,11,800,150,25000,600,0,1,1,1,1973.3,21.574,0.80055,0.87889,341.81
180,30,11,800,150,25000,600,0,1,1,1,2362.1,21.099,0.78536,0.8897,355.06
120,35,11,800,150,25000,600,0,1,1,1,1562.4,22.049,0.81557,0.8156,328.55
140,35,11,800,150,25000,600,0,1,1,1,2007.6,21.495,0.79803,0.85333,344.02
160,35,11,800,150,25000,600,0,1,1,1,2463.3,20.941,0.78025,0.87276,359.48
180,35,11,800,150,25000,600,0,1,1,1,2928.6,20.386,0.76221,0.88251,374.94
160,20,14,800,150,25000,600,0,1,1,1,1038.1,22.15,0.81873,0.88419,325.74
180,20,14,800,150,25000,600,0,1,1,1,1280.5,21.747,0.80603,0.89588,336.99
140,25,14,800,150,25000,600,0,1,1,1,1189.4,21.848,0.80922,0.85664,334.18
160,25,14,800,150,25000,600,0,1,1,1,1497.4,21.344,0.79321,0.87669,348.23
180,25,14,800,150,25000,600,0,1,1,1,1811.8,20.84,0.77699,0.88713,362.29
120,30,14,800,150,25000,600,0,1,1,1,1220.5,21.747,0.80603,0.81282,336.99
140,30,14,800,150,25000,600,0,1,1,1,1592.4,21.142,0.78675,0.84994,353.86
160,30,14,800,150,25000,600,0,1,1,1,1973.3,20.537,0.76715,0.86869,370.72
180,30,14,800,150,25000,600,0,1,1,1,2362.1,19.933,0.74724,0.87773,387.59
120,35,14,800,150,25000,600,0,1,1,1,1562.4,21.142,0.78675,0.80706,353.86
140,35,14,800,150,25000,600,0,1,1,1,2007.6,20.437,0.76386,0.84286,373.54
160,35,14,800,150,25000,600,0,1,1,1,2463.3,19.731,0.74052,0.86016,393.22
180,35,14,800,150,25000,600,0,1,1,1,2928.6,19.026,0.71672,0.86761,412.9
180,20,8,400,250,25000,600,0,1,1,1,1085.9,23.302,0.82146,0.90948,285.8
160,25,8,400,250,25000,600,0,1,1,1,1302.8,23.071,0.81442,0.89219,292.23
180,25,8,400,250,25000,600,0,1,1,1,1617.2,22.783,0.80557,0.90513,300.26
120,30,8,400,250,25000,600,0,1,1,1,1025.9,23.302,0.82146,0.82642,285.8
140,30,8,400,250,25000,600,0,1,1,1,1397.9,22.956,0.81089,0.86642,295.44
160,30,8,400,250,25000,600,0,1,1,1,1778.7,22.611,0.80023,0.88827,305.08
180,30,8,400,250,25000,600,0,1,1,1,2167.5,22.265,0.78948,0.9006,314.72
120,35,8,400,250,25000,600,0,1,1,1,1367.9,22.956,0.81089,0.82354,295.44
140,35,8,400,250,25000,600,0,1,1,1,1813,22.553,0.79844,0.86296,306.68
160,35,8,400,250,25000,600,0,1,1,1,2268.8,22.15,0.78588,0.88419,317.93
180,35,8,400,250,25000,600,0,1,1,1,2734,21.747,0.77318,0.89588,329.18
180,20,11,400,250,25000,600,0,1,1,1,1085.9,22.524,0.79755,0.90289,307.49
160,25,11,400,250,25000,600,0,1,1,1,1302.8,22.208,0.78768,0.88471,316.32
180,25,11,400,250,25000,600,0,1,1,1,1617.2,21.812,0.77523,0.89648,327.37
120,30,11,400,250,25000,600,0,1,1,1,1025.9,22.524,0.79755,0.81983,307.49
140,30,11,400,250,25000,600,0,1,1,1,1397.9,22.049,0.78271,0.85848,320.74
160,30,11,400,250,25000,600,0,1,1,1,1778.7,21.574,0.7677,0.87889,334
180,30,11,400,250,25000,600,0,1,1,1,2167.5,21.099,0.75251,0.8897,347.25
120,35,11,400,250,25000,600,0,1,1,1,1367.9,22.049,0.78271,0.8156,320.74
140,35,11,400,250,25000,600,0,1,1,1,1813,21.495,0.76518,0.85333,336.2
160,35,11,400,250,25000,600,0,1,1,1,2268.8,20.941,0.7474,0.87276,351.67
180,35,11,400,250,25000,600,0,1,1,1,2734,20.386,0.72935,0.88251,367.13
180,20,14,400,250,25000,600,0,1,1,1,1085.9,21.747,0.77318,0.89588,329.18
160,25,14,400,250,25000,600,0,1,1,1,1302.8,21.344,0.76036,0.87669,340.42
180,25,14,400,250,25000,600,0,1,1,1,1617.2,20.84,0.74414,0.88713,354.48
120,30,14,400,250,25000,600,0,1,1,1,1025.9,21.747,0.77318,0.81282,329.18
140,30,14,400,250,25000,600,0,1,1,1,1397.9,21.142,0.75389,0.84994,346.04
160,30,14,400,250,25000,600,0,1,1,1,1778.7,20.537,0.7343,0.86869,362.91
180,30,14,400,250,25000,600,0,1,1,1,2167.5,19.933,0.71438,0.87773,379.78
120,35,14,400,250,25000,600,0,1,1,1,1367.9,21.142,0.75389,0.80706,346.04
140,35,14,400,250,25000,600,0,1,1,1,1813,20.437,0.731,0.84286,365.72
160,35,14,400,250,25000,600,0,1,1,1,2268.8,19.731,0.70767,0.86016,385.4
180,35,14,400,250,25000,600,0,1,1,1,2734,19.026,0.68387,0.86761,405.08
180,20,8,600,250,25000,600,0,1,1,1,1082.9,23.302,0.83689,0.90948,290.51
160,25,8,600,250,25000,600,0,1,1,1,1299.9,23.071,0.82985,0.89219,296.93
180,25,8,600,250,25000,600,0,1,1,1,1614.3,22.783,0.821,0.90513,304.97
120,30,8,600,250,25000,600,0,1,1,1,1022.9,23.302,0.83689,0.82642,290.51
140,30,8,600,250,25000,600,0,1,1,1,1394.9,22.956,0.82632,0.86642,300.15
160,30,8,600,250,25000,600,0,1,1,1,1775.7,22.611,0.81566,0.88827,309.79
180,30,8,600,250,25000,600,0,1,1,1,2164.5,22.265,0.80491,0.9006,319.42
120,35,8,600,250,25000,600,0,1,1,1,1364.9,22.956,0.82632,0.82354,300.15
140,35,8,600,250,25000,600,0,1,1,1,1810,22.553,0.81387,0.86296,311.39
160,35,8,600,250,25000,600,0,1,1,1,2265.8,22.15,0.80131,0.88419,322.64
180,35,8,600,250,25000,600,0,1,1,1,2731.1,21.747,0.78861,0.89588,333.88
180,20,11,600,250,25000,600,0,1,1,1,1082.9,22.524,0.81298,0.90289,312.2
160,25,11,600,250,25000,600,0,1,1,1,1299.9,22.208,0.80311,0.88471,321.03
180,25,11,600,250,25000,600,0,1,1,1,1614.3,21.812,0.79066,0.89648,332.08
120,30,11,600,250,25000,600,0,1,1,1,1022.9,22.524,0.81298,0.81983,312.2
140,30,11,600,250,25000,600,0,1,1,1,1394.9,22.049,0.79815,0.85848,325.45
160,30,11,600,250,25000,600,0,1,1,1,1775.7,21.574,0.78313,0.87889,338.7
180,30,11,600,250,25000,600,0,1,1,1,2164.5,21.099,0.76794,0.8897,351.96
120,35,11,600,250,25000,600,0,1,1,1,1364.9,22.049,0.79815,0.8156,325.45
140,35,11,600,250,25000,600,0,1,1,1,1810,21.495,0.78061,0.85333,340.91
160,35,11,600,250,25000,600,0,1,1,1,2265.8,20.941,0.76283,0.87276,356.38
180,35,11,600,250,25000,600,0,1,1,1,2731.1,20.386,0.74478,0.88251,371.84
180,20,14,600,250,25000,600,0,1,1,1,1082.9,21.747,0.78861,0.89588,333.88
160,25,14,600,250,25000,600,0,1,1,1,1299.9,21.344,0.77579,0.87669,345.13
180,25,14,600,250,25000,600,0,1,1,1,1614.3,20.84,0.75957,0.88713,359.19
120,30,14,600,250,25000,600,0,1,1,1,1022.9,21.747,0.78861,0.81282,333.88
140,30,14,600,250,25000,600,0,1,1,1,1394.9,21.142,0.76933,0.84994,350.75
160,30,14,600,250,25000,600,0,1,1,1,1775.7,20.537,0.74973,0.86869,367.62
180,30,14,600,250,25000,600,0,1,1,1,2164.5,19.933,0.72981,0.87773,384.49
120,35,14,600,250,25000,600,0,1,1,1,1364.9,21.142,0.76933,0.80706,350.75
140,35,14,600,250,25000,600,0,1,1,1,1810,20.437,0.74643,0.84286,370.43
160,35,14,600,250,25000,600,0,1,1,1,2265.8,19.731,0.7231,0.86016,390.11
180,35,14,600,250,25000,600,0,1,1,1,2731.1,19.026,0.6993,0.86761,409.79
180,20,8,800,250,25000,600,0,1,1,1,1080.5,23.302,0.85233,0.90948,295.21
160,25,8,800,250,25000,600,0,1,1,1,1297.4,23.071,0.84529,0.89219,301.64
180,25,8,800,250,25000,600,0,1,1,1,1611.8,22.783,0.83643,0.90513,309.67
120,30,8,800,250,25000,600,0,1,1,1,1020.5,23.302,0.85233,0.82642,295.21
140,30,8,800,250,25000,600,0,1,1,1,1392.4,22.956,0.84175,0.86642,304.85
160,30,8,800,250,25000,600,0,1,1,1,1773.3,22.611,0.83109,0.88827,314.49
180,30,8,800,250,25000,600,0,1,1,1,2162.1,22.265,0.82034,0.9006,324.13
120,35,8,800,250,25000,600,0,1,1,1,1362.4,22.956,0.84175,0.82354,304.85
140,35,8,800,250,25000,600,0,1,1,1,1807.6,22.553,0.82931,0.86296,316.1
160,35,8,800,250,25000,600,0,1,1,1,2263.3,22.15,0.81674,0.88419,327.35
180,35,8,800,250,25000,600,0,1,1,1,2728.6,21.747,0.80404,0.89588,338.59
180,20,11,800,250,25000,600,0,1,1,1,1080.5,22.524,0.82841,0.90289,316.9
160,25,11,800,250,25000,600,0,1,1,1,1297.4,22.208,0.81854,0.88471,325.74
180,25,11,800,250,25000,600,0,1,1,1,1611.8,21.812,0.80609,0.89648,336.78
120,30,11,800,250,25000,600,0,1,1,1,1020.5,22.524,0.82841,0.81983,316.9
140,30,11,800,250,25000,600,0,1,1,1,1392.4,22.049,0.81358,0.85848,330.16
160,30,11,800,250,25000,600,0,1,1,1,1773.3,21.574,0.79856,0.87889,343.41
180,30,11,800,250,25000,600,0,1,1,1,2162.1,21.099,0.78337,0.8897,356.67
120,35,11,800,250,25000,600,0,1,1,1,1362.4,22.049,0.81358,0.8156,330.16
140,35,11,800,250,25000,600,0,1,1,1,1807.6,21.495,0.79604,0.85333,345.62
160,35,11,800,250,25000,600,0,1,1,1,2263.3,20.941,0.77826,0.87276,361.08
180,35,11,800,250,25000,600,0,1,1,1,2728.6,20.386,0.76021,0.88251,376.55
180,20,14,800,250,25000,600,0,1,1,1,1080.5,21.747,0.80404,0.89588,338.59
160,25,14,800,250,25000,600,0,1,1,1,1297.4,21.344,0.79122,0.87669,349.84
180,25,14,800,250,25000,600,0,1,1,1,1611.8,20.84,0.775,0.88713,363.89
120,30,14,800,250,25000,600,0,1,1,1,1020.5,21.747,0.80404,0.81282,338.59
140,30,14,800,250,25000,600,0,1,1,1,1392.4,21.142,0.78476,0.84994,355.46
160,30,14,800,250,25000,600,0,1,1,1,1773.3,20.537,0.76516,0.86869,372.33
180,30,14,800,250,25000,600,0,1,1,1,2162.1,19.933,0.74524,0.87773,389.2
120,35,14,800,250,25000,600,0,1,1,1,1362.4,21.142,0.78476,0.80706,355.46
140,35,14,800,250,25000,600,0,1,1,1,1807.6,20.437,0.76187,0.84286,375.14
160,35,14,800,250,25000,600,0,1,1,1,2263.3,19.731,0.73853,0.86016,394.82
180,35,14,800,250,25000,600,0,1,1,1,2728.6,19.026,0.71473,0.86761,414.5
160,25,8,400,350,25000,600,0,1,1,1,1102.8,23.071,0.81243,0.89219,293.83
180,25,8,400,350,25000,600,0,1,1,1,1417.2,22.783,0.80358,0.90513,301.86
140,30,8,400,350,25000,600,0,1,1,1,1197.9,22.956,0.8089,0.86642,297.04
160,30,8,400,350,25000,600,0,1,1,1,1578.7,22.611,0.79824,0.88827,306.68
180,30,8,400,350,25000,600,0,1,1,1,1967.5,22.265,0.78749,0.9006,316.32
120,35,8,400,350,25000,600,0,1,1,1,1167.9,22.956,0.8089,0.82354,297.04
140,35,8,400,350,25000,600,0,1,1,1,1613,22.553,0.79645,0.86296,308.29
160,35,8,400,350,25000,600,0,1,1,1,2068.8,22.15,0.78388,0.88419,319.53
180,35,8,400,350,25000,600,0,1,1,1,2534,21.747,0.77119,0.89588,330.78
160,25,11,400,350,25000,600,0,1,1,1,1102.8,22.208,0.78569,0.88471,317.93
180,25,11,400,350,25000,600,0,1,1,1,1417.2,21.812,0.77324,0.89648,328.97
140,30,11,400,350,25000,600,0,1,1,1,1197.9,22.049,0.78072,0.85848,322.35
160,30,11,400,350,25000,600,0,1,1,1,1578.7,21.574,0.76571,0.87889,335.6
180,30,11,400,350,25000,600,0,1,1,1,1967.5,21.099,0.75051,0.8897,348.85
120,35,11,400,350,25000,600,0,1,1,1,1167.9,22.049,0.78072,0.8156,322.35
140,35,11,400,350,25000,600,0,1,1,1,1613,21.495,0.76319,0.85333,337.81
160,35,11,400,350,25000,600,0,1,1,1,2068.8,20.941,0.74541,0.87276,353.27
180,35,11,400,350,25000,600,0,1,1,1,2534,20.386,0.72736,0.88251,368.74
160,25,14,400,350,25000,600,0,1,1,1,1102.8,21.344,0.75837,0.87669,342.03
180,25,14,400,350,25000,600,0,1,1,1,1417.2,20.84,0.74215,0.88713,356.08
140,30,14,400,350,25000,600,0,1,1,1,1197.9,21.142,0.7519,0.84994,347.65
160,30,14,400,350,25000,600,0,1,1,1,1578.7,20.537,0.73231,0.86869,364.52
180,30,14,400,350,25000,600,0,1,1,1,1967.5,19.933,0.71239,0.87773,381.39
120,35,14,400,350,25000,600,0,1,1,1,1167.9,21.142,0.7519,0.80706,347.65
140,35,14,400,350,25000,600,0,1,1,1,1613,20.437,0.72901,0.84286,367.33
160,35,14,400,350,25000,600,0,1,1,1,2068.8,19.731,0.70568,0.86016,387.01
180,35,14,400,350,25000,600,0,1,1,1,2534,19.026,0.68188,0.86761,406.69
160,25,8,600,350,25000,600,0,1,1,1,1099.9,23.071,0.82786,0.89219,298.54
180,25,8,600,350,25000,600,0,1,1,1,1414.3,22.783,0.81901,0.90513,306.57
140,30,8,600,350,25000,600,0,1,1,1,1194.9,22.956,0.82433,0.86642,301.75
160,30,8,600,350,25000,600,0,1,1,1,1575.7,22.611,0.81367,0.88827,311.39
180,30,8,600,350,25000,600,0,1,1,1,1964.5,22.265,0.80292,0.9006,321.03
120,35,8,600,350,25000,600,0,1,1,1,1164.9,22.956,0.82433,0.82354,301.75
140,35,8,600,350,25000,600,0,1,1,1,1610,22.553,0.81188,0.86296,313
160,35,8,600,350,25000,600,0,1,1,1,2065.8,22.15,0.79932,0.88419,324.24
180,35,8,600,350,25000,600,0,1,1,1,2531.1,21.747,0.78662,0.89588,335.49
160,25,11,600,350,25000,600,0,1,1,1,1099.9,22.208,0.80112,0.88471,322.64
180,25,11,600,350,25000,600,0,1,1,1,1414.3,21.812,0.78867,0.89648,333.68
140,30,11,600,350,25000,600,0,1,1,1,1194.9,22.049,0.79615,0.85848,327.05
160,30,11,600,350,25000,600,0,1,1,1,1575.7,21.574,0.78114,0.87889,340.31
180,30,11,600,350,25000,600,0,1,1,1,1964.5,21.099,0.76594,0.8897,353.56
120,35,11,600,350,25000,600,0,1,1,1,1164.9,22.049,0.79615,0.8156,327.05
140,35,11,600,350,25000,600,0,1,1,1,1610,21.495,0.77862,0.85333,342.52
160,35,11,600,350,25000,600,0,1,1,1,2065.8,20.941,0.76084,0.87276,357.98
180,35,11,600,350,25000,600,0,1,1,1,2531.1,20.386,0.74279,0.88251,373.44
160,25,14,600,350,25000,600,0,1,1,1,1099.9,21.344,0.7738,0.87669,346.73
180,25,14,600,350,25000,600,0,1,1,1,1414.3,20.84,0.75758,0.88713,360.79
140,30,14,600,350,25000,600,0,1,1,1,1194.9,21.142,0.76733,0.84994,352.36
160,30,14,600,350,25000,600,0,1,1,1,1575.7,20.537,0.74774,0.86869,369.23
180,30,14,600,350,25000,600,0,1,1,1,1964.5,19.933,0.72782,0.87773,386.09
120,35,14,600,350,25000,600,0,1,1,1,1164.9,21.142,0.76733,0.80706,352.36
140,35,14,600,350,25000,600,0,1,1,1,1610,20.437,0.74444,0.84286,372.04
160,35,14,600,350,25000,600,0,1,1,1,2065.8,19.731,0.72111,0.86016,391.72
180,35,14,600,350,25000,600,0,1,1,1,2531.1,19.026,0.69731,0.86761,411.4
160,25,8,800,350,25000,600,0,1,1,1,1097.4,23.071,0.84329,0.89219,303.25
180,25,8,800,350,25000,600,0,1,1,1,1411.8,22.783,0.83444,0.90513,311.28
140,30,8,800,350,25000,600,0,1,1,1,1192.4,22.956,0.83976,0.86642,306.46
160,30,8,800,350,25000,600,0,1,1,1,1573.3,22.611,0.8291,0.88827,316.1
180,30,8,800,350,25000,600,0,1,1,1,1962.1,22.265,0.81835,0.9006,325.74
120,35,8,800,350,25000,600,0,1,1,1,1162.4,22.956,0.83976,0.82354,306.46
140,35,8,800,350,25000,600,0,1,1,1,1607.6,22.553,0.82731,0.86296,317.7
160,35,8,800,350,25000,600,0,1,1,1,2063.3,22.15,0.81475,0.88419,328.95
180,35,8,800,350,25000,600,0,1,1,1,2528.6,21.747,0.80205,0.89588,340.2
160,25,11,800,350,25000,600,0,1,1,1,1097.4,22.208,0.81655,0.88471,327.34
180,25,11,800,350,25000,600,0,1,1,1,1411.8,21.812,0.8041,0.89648,338.39
140,30,11,800,350,25000,600,0,1,1,1,1192.4,22.049,0.81158,0.85848,331.76
160,30,11,800,350,25000,600,0,1,1,1,1573.3,21.574,0.79657,0.87889,345.02
180,30,11,800,350,25000,600,0,1,1,1,1962.1,21.099,0.78138,0.8897,358.27
120,35,11,800,350,25000,600,0,1,1,1,1162.4,22.049,0.81158,0.8156,331.76
140,35,11,800,350,25000,600,0,1,1,1,1607.6,21.495,0.79405,0.85333,347.23
160,35,11,800,350,25000,600,0,1,1,1,2063.3,20.941,0.77627,0.87276,362.69
180,35,11,800,350,25000,600,0,1,1,1,2528.6,20.386,0.75822,0.88251,378.15
160,25,14,800,350,25000,600,0,1,1,1,1097.4,21.344,0.78923,0.87669,351.44
180,25,14,800,350,25000,600,0,1,1,1,1411.8,20.84,0.77301,0.88713,365.5
140,30,14,800,350,25000,600,0,1,1,1,1192.4,21.142,0.78276,0.84994,357.07
160,30,14,800,350,25000,600,0,1,1,1,1573.3,20.537,0.76317,0.86869,373.93
180,30,14,800,350,25000,600,0,1,1,1,1962.1,19.933,0.74325,0.87773,390.8
120,35,14,800,350,25000,600,0,1,1,1,1162.4,21.142,0.78276,0.80706,357.07
140,35,14,800,350,25000,600,0,1,1,1,1607.6,20.437,0.75987,0.84286,376.75
160,35,14,800,350,25000,600,0,1,1,1,2063.3,19.731,0.73654,0.86016,396.43
180,35,14,800,350,25000,600,0,1,1,1,2528.6,19.026,0.71274,0.86761,416.11
180,20,8,400,150,15000,600,1,1,1,1,1185.9,23.302,0.81821,0.89669,236.04
140,25,8,400,150,15000,600,1,1,1,1,1094.9,23.359,0.81997,0.85497,234.44
160,25,8,400,150,15000,600,1,1,1,1,1402.8,23.071,0.81117,0.87863,242.47
180,25,8,400,150,15000,600,1,1,1,1,1717.2,22.783,0.80232,0.89234,250.5
120,30,8,400,150,15000,600,1,1,1,1,1125.9,23.302,0.81821,0.80948,236.04
140,30,8,400,150,15000,600,1,1,1,1,1497.9,22.956,0.80764,0.85162,245.68
160,30,8,400,150,15000,600,1,1,1,1,1878.7,22.611,0.79698,0.87471,255.32
180,30,8,400,150,15000,600,1,1,1,1,2267.5,22.265,0.78623,0.88781,264.96
120,35,8,400,150,15000,600,1,1,1,1,1467.9,22.956,0.80764,0.8066,245.68
140,35,8,400,150,15000,600,1,1,1,1,1913,22.553,0.79519,0.84817,256.93
160,35,8,400,150,15000,600,1,1,1,1,2368.8,22.15,0.78262,0.87063,268.17
180,35,8,400,150,15000,600,1,1,1,1,2834,21.747,0.76993,0.88309,279.42
180,20,11,400,150,15000,600,1,1,1,1,1185.9,22.524,0.7943,0.8901,257.73
140,25,11,400,150,15000,600,1,1,1,1,1094.9,22.604,0.79675,0.8486,255.52
160,25,11,400,150,15000,600,1,1,1,1,1402.8,22.208,0.78443,0.87115,266.57
180,25,11,400,150,15000,600,1,1,1,1,1717.2,21.812,0.77198,0.88369,277.61
120,30,11,400,150,15000,600,1,1,1,1,1125.9,22.524,0.7943,0.80289,257.73
140,30,11,400,150,15000,600,1,1,1,1,1497.9,22.049,0.77946,0.84368,270.99
160,30,11,400,150,15000,600,1,1,1,1,1878.7,21.574,0.76445,0.86533,284.24
180,30,11,400,150,15000,600,1,1,1,1,2267.5,21.099,0.74925,0.87691,297.49
120,35,11,400,150,15000,600,1,1,1,1,1467.9,22.049,0.77946,0.79866,270.99
140,35,11,400,150,15000,600,1,1,1,1,1913,21.495,0.76193,0.83854,286.45
160,35,11,400,150,15000,600,1,1,1,1,2368.8,20.941,0.74415,0.8592,301.91
180,35,11,400,150,15000,600,1,1,1,1,2834,20.386,0.7261,0.86973,317.38
180,20,14,400,150,15000,600,1,1,1,1,1185.9,21.747,0.76993,0.88309,279.42
140,25,14,400,150,15000,600,1,1,1,1,1094.9,21.848,0.77311,0.84184,276.61
160,25,14,400,150,15000,600,1,1,1,1,1402.8,21.344,0.7571,0.86314,290.67
180,25,14,400,150,15000,600,1,1,1,1,1717.2,20.84,0.74088,0.87434,304.72
120,30,14,400,150,15000,600,1,1,1,1,1125.9,21.747,0.76993,0.79588,279.42
140,30,14,400,150,15000,600,1,1,1,1,1497.9,21.142,0.75064,0.83514,296.29
160,30,14,400,150,15000,600,1,1,1,1,1878.7,20.537,0.73105,0.85514,313.16
180,30,14,400,150,15000,600,1,1,1,1,2267.5,19.933,0.71113,0.86494,330.03
120,35,14,400,150,15000,600,1,1,1,1,1467.9,21.142,0.75064,0.79012,296.29
140,35,14,400,150,15000,600,1,1,1,1,1913,20.437,0.72775,0.82806,315.97
160,35,14,400,150,15000,600,1,1,1,1,2368.8,19.731,0.70442,0.8466,335.65
180,35,14,400,150,15000,600,1,1,1,1,2834,19.026,0.68061,0.85482,355.33
180,20,8,600,150,15000,600,1,1,1,1,1182.9,23.302,0.83364,0.89669,240.75
140,25,8,600,150,15000,600,1,1,1,1,1091.9,23.359,0.8354,0.85497,239.15
160,25,8,600,150,15000,600,1,1,1,1,1399.9,23.071,0.8266,0.87863,247.18
180,25,8,600,150,15000,600,1,1,1,1,1714.3,22.783,0.81775,0.89234,255.21
120,30,8,600,150,15000,600,1,1,1,1,1122.9,23.302,0.83364,0.80948,240.75
140,30,8,600,150,15000,600,1,1,1,1,1494.9,22.956,0.82307,0.85162,250.39
160,30,8,600,150,15000,600,1,1,1,1,1875.7,22.611,0.81241,0.87471,260.03
180,30,8,600,150,15000,600,1,1,1,1,2264.5,22.265,0.80166,0.88781,269.67
120,35,8,600,150,15000,600,1,1,1,1,1464.9,22.956,0.82307,0.8066,250.39
140,35,8,600,150,15000,600,1,1,1,1,1910,22.553,0.81062,0.84817,261.64
160,35,8,600,150,15000,600,1,1,1,1,2365.8,22.15,0.79805,0.87063,272.88
180,35,8,600,150,15000,600,1,1,1,1,2831.1,21.747,0.78536,0.88309,284.13
180,20,11,600,150,15000,600,1,1,1,1,1182.9,22.524,0.80973,0.8901,262.44
140,25,11,600,150,15000,600,1,1,1,1,1091.9,22.604,0.81218,0.8486,260.23
160,25,11,600,150,15000,600,1,1,1,1,1399.9,22.208,0.79986,0.87115,271.28
180,25,11,600,150,15000,600,1,1,1,1,1714.3,21.812,0.78741,0.88369,282.32
120,30,11,600,150,15000,600,1,1,1,1,1122.9,22.524,0.80973,0.80289,262.44
140,30,11,600,150,15000,600,1,1,1,1,1494.9,22.049,0.79489,0.84368,275.69
160,30,11,600,150,15000,600,1,1,1,1,1875.7,21.574,0.77988,0.86533,288.95
180,30,11,600,150,15000,600,1,1,1,1,2264.5,21.099,0.76468,0.87691,302.2
120,35,11,600,150,15000,600,1,1,1,1,1464.9,22.049,0.79489,0.79866,275.69
140,35,11,600,150,15000,600,1,1,1,1,1910,21.495,0.77736,0.83854,291.16
160,35,11,600,150,15000,600,1,1,1,1,2365.8,20.941,0.75958,0.8592,306.62
180,35,11,600,150,15000,600,1,1,1,1,2831.1,20.386,0.74153,0.86973,322.08
180,20,14,600,150,15000,600,1,1,1,1,1182.9,21.747,0.78536,0.88309,284.13
140,25,14,600,150,15000,600,1,1,1,1,1091.9,21.848,0.78855,0.84184,281.32
160,25,14,600,150,15000,600,1,1,1,1,1399.9,21.344,0.77254,0.86314,295.37
180,25,14,600,150,15000,600,1,1,1,1,1714.3,20.84,0.75631,0.87434,309.43
120,30,14,600,150,15000,600,1,1,1,1,1122.9,21.747,0.78536,0.79588,284.13
140,30,14,600,150,15000,600,1,1,1,1,1494.9,21.142,0.76607,0.83514,301
160,30,14,600,150,15000,600,1,1,1,1,1875.7,20.537,0.74648,0.85514,317.87
180,30,14,600,150,15000,600,1,1,1,1,2264.5,19.933,0.72656,0.86494,334.73
120,35,14,600,150,15000,600,1,1,1,1,1464.9,21.142,0.76607,0.79012,301
140,35,14,600,150,15000,600,1,1,1,1,1910,20.437,0.74318,0.82806,320.68
160,35,14,600,150,15000,600,1,1,1,1,2365.8,19.731,0.71985,0.8466,340.36
180,35,14,600,150,15000,600,1,1,1,1,2831.1,19.026,0.69605,0.85482,360.04
180,20,8,800,150,15000,600,1,1,1,1,1180.5,23.302,0.84907,0.89669,245.46
140,25,8,800,150,15000,600,1,1,1,1,1089.4,23.359,0.85083,0.85497,243.85
160,25,8,800,150,15000,600,1,1,1,1,1397.4,23.071,0.84203,0.87863,251.89
180,25,8,800,150,15000,600,1,1,1,1,1711.8,22.783,0.83318,0.89234,259.92
120,30,8,800,150,15000,600,1,1,1,1,1120.5,23.302,0.84907,0.80948,245.46
140,30,8,800,150,15000,600,1,1,1,1,1492.4,22.956,0.8385,0.85162,255.1
160,30,8,800,150,15000,600,1,1,1,1,1873.3,22.611,0.82784,0.87471,264.74
180,30,8,800,150,15000,600,1,1,1,1,2262.1,22.265,0.81709,0.88781,274.38
120,35,8,800,150,15000,600,1,1,1,1,1462.4,22.956,0.8385,0.8066,255.1
140,35,8,800,150,15000,600,1,1,1,1,1907.6,22.553,0.82605,0.84817,266.34
160,35,8,800,150,15000,600,1,1,1,1,2363.3,22.15,0.81348,0.87063,277.59
180,35,8,800,150,15000,600,1,1,1,1,2828.6,21.747,0.80079,0.88309,288.84
180,20,11,800,150,15000,600,1,1,1,1,1180.5,22.524,0.82516,0.8901,267.15
140,25,11,800,150,15000,600,1,1,1,1,1089.4,22.604,0.82762,0.8486,264.94
160,25,11,800,150,15000,600,1,1,1,1,1397.4,22.208,0.81529,0.87115,275.98
180,25,11,800,150,15000,600,1,1,1,1,1711.8,21.812,0.80284,0.88369,287.03
120,30,11,800,150,15000,600,1,1,1,1,1120.5,22.524,0.82516,0.80289,267.15
140,30,11,800,150,15000,600,1,1,1,1,1492.4,22.049,0.81032,0.84368,280.4
160,30,11,800,150,15000,600,1,1,1,1,1873.3,21.574,0.79531,0.86533,293.66
180,30,11,800,150,15000,600,1,1,1,1,2262.1,21.099,0.78011,0.87691,306.91
120,35,11,800,150,15000,600,1,1,1,1,1462.4,22.049,0.81032,0.79866,280.4
140,35,11,800,150,15000,600,1,1,1,1,1907.6,21.495,0.79279,0.83854,295.87
160,35,11,800,150,15000,600,1,1,1,1,2363.3,20.941,0.77501,0.8592,311.33
180,35,11,800,150,15000,600,1,1,1,1,2828.6,20.386,0.75696,0.86973,326.79
180,20,14,800,150,15000,600,1,1,1,1,1180.5,21.747,0.80079,0.88309,288.84
140,25,14,800,150,15000,600,1,1,1,1,1089.4,21.848,0.80398,0.84184,286.03
160,25,14,800,150,15000,600,1,1,1,1,1397.4,21.344,0.78797,0.86314,300.08
180,25,14,800,150,15000,600,1,1,1,1,1711.8,20.84,0.77175,0.87434,314.14
120,30,14,800,150,15000,600,1,1,1,1,1120.5,21.747,0.80079,0.79588,288.84
